Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,616160,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,18879.83641,12.98364061,88022.85714,232357.9891,614961,4,873,436.5,441.9417382,749,124,616097,154024.25,307291.44,614961,4,0,0,0,0,72,112,4.86886523,8.114775383,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
16016,51,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19607.84314,19607.84314,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5459723,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.395827407,0.732637901,1819907.667,3147989.174,5454892,830,5459723,1819907.667,3147989.174,5454892,830,0,0.0,0.0,0,0,0,0,0,0,80,0,0.732637901,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4831.0,0.0,4831,4831,5454892.0,0.0,5454892,5454892,1
80,84832714,6,5,352,11595,352,0,58.66666667,143.7033982,7240,0,2319.0,3331.638186,140.8301048,0.129666958,8483271.4,26800000.0,84700000,0,84700000,16900000.0,37900000.0,84700000,0,153033,38258.25,67327.25032,138770,81,0,0,0,0,200,168,0.070727432,0.058939527,0,7240,995.5833333,2326.091668,5410702.447,0,0,0,0,1,0,0,0,0,1086.090909,58.66666667,2319.0,200,0,0,0,0,0,0,6,352,5,11595,251,235,1,32,1.0,0.0,1,1,84700000.0,0.0,84700000,84700000,1
80,11528385,8,6,520,11632,520,0,65.0,183.8477631,5792,0,1938.666667,2368.571102,1054.093874,1.214393863,886798.8462,2186043.55,6526314,1,6530784,932969.1429,2467407.353,6528523,1,11500000,2305661.4,3202360.203,6526314,130,0,0,0,0,264,200,0.693939351,0.520454513,0,5792,810.1333333,1711.86773,2930491.124,0,0,0,1,0,0,0,0,0,868.0,65.0,1938.666667,264,0,0,0,0,0,0,8,520,6,11632,29200,235,1,32,990.0,0.0,990,990,6526314.0,0.0,6526314,6526314,1
53,31209,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,8715.4346502612,128.1681566215,10403.0,17975.2393029968,31159,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,64,64.0840783107,64.0840783107,38,98,62.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,77.5,38.0,98.0,80,0,0,0,0,0,0,2,76,2,196,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
52980,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.2857142857,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.1428571429,17857.1428571429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,541,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98424857,7,6,402,11595,402,0,57.42857143,151.9417181,4344,0,1932.5,1977.812908,121.8899409,0.132080456,8202071.417,28400000.0,98400000,1,98400000,16400000.0,40200000.0,98400000,1,45479,9095.8,14714.04145,34039,91,0,0,0,0,232,200,0.071120246,0.06096021,0,4344,856.9285714,1565.176051,2449776.071,0,0,0,0,1,0,0,0,0,922.8461538,57.42857143,1932.5,232,0,0,0,0,0,0,7,402,6,11595,274,235,1,32,1004.0,0.0,1004,1004,98400000.0,0.0,98400000,98400000,1
9179,303,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,161716.1716,13201.32013,101.0,133.0451051,252,1,253,126.5,177.4838021,252,1,0,0.0,0.0,0,0,0,0,0,0,60,20,9900.990099,3300.330033,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,981,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,74799,10,5,615,447,373,0,61.5,118.7137079045,309,0,89.4,136.5313150893,14198.0507760799,200.5374403401,5342.7857142857,6630.0646380255,16902,3,74799,8311.0,7704.2942733258,18006,3,44482,11120.5,10991.9504032117,22350,227,0,0,0,0,332,168,133.6916268934,66.8458134467,0,373,66.375,117.9530273739,13912.9166666667,0,0,0,1,0,0,0,0,0,70.8,61.5,89.4,332,0,0,0,0,0,0,10,615,5,447,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,0
42593,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,327,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1003,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4985.044865,250.75,498.1675588,998,1,1003,250.75,498.1675588,998,1,0,0.0,0.0,0,0,0,0,0,0,160,0,4985.044865,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,400793,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,29009.9877,19.96042845,57256.14286,146992.3257,390498,3,10033,5016.5,7090.159695,10030,3,400743,100185.75,193597.7123,390498,65,0,0,0,0,72,112,7.485160669,12.47526778,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,83387142,7,5,346,11595,340,0,49.42857143,128.1494663,8688,0,2319.0,3774.237539,143.1995355,0.143907079,7580649.273,25100000.0,83300000,1,83300000,13900000.0,34000000.0,83300000,1,64403,16100.75,25239.5329,53168,96,0,0,0,0,220,168,0.083945796,0.059961283,0,8688,918.5384615,2466.705786,6084637.436,0,0,0,0,1,0,0,0,0,995.0833333,49.42857143,2319.0,220,0,0,0,0,0,0,7,346,5,11595,251,235,2,20,1005.0,0.0,1005,1005,83300000.0,0.0,83300000,83300000,1
53,171,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1239766.082,23391.81287,57.0,58.41232747,119,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,11695.90643,11695.90643,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1486481,41,52,2390,93891,382,0,58.29268293,122.910993,4380,0,1805.596154,915.3867127,64771.09361,62.56386728,16157.40217,53137.77941,249776,1,1486481,37162.025,79797.01179,275643,4,1463107,28688.37255,88386.30472,475341,48,0,0,0,0,844,1052,27.58191998,34.9819473,0,4380,1024.265957,1109.053924,1230000.606,0,0,0,1,0,0,0,0,1,1035.27957,58.29268293,1805.596154,844,0,0,0,0,0,0,41,2390,52,93891,8192,1114,39,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5051,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,116217007,16,14,519,802,435,0,32.4375,107.3604327,796,0,57.28571429,212.6226085,11.36666684,0.258137778,4007483.0,4846119.343,10000000,43,116000000,7747800.467,4041078.203,10100000,23901,111000000,8525383.692,3646056.7,10100000,1050,0,0,0,0,332,424,0.137673482,0.120464297,0,796,42.61290323,159.905113,25569.64516,0,0,0,1,0,0,0,0,0,44.03333333,32.4375,57.28571429,332,0,0,0,0,0,0,16,519,14,802,8192,288,15,20,101316.6364,247201.3114,846515,23507,9973140.182,61676.01297,10000000,9800573,0
1092,67,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14925.37313,14925.37313,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,55035,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,545.1076588,90.85127646,13758.75,23562.97666,49037,960,55035,13758.75,23562.97666,49037,960,0,0.0,0.0,0,0,0,0,0,0,100,0,90.85127646,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,758937,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,15328.018,9.223426977,126489.5,309302.3142,757850,13,949,474.5,381.1305551,744,205,758891,252963.6667,437244.6852,757850,13,0,0,0,0,72,92,3.952897276,5.270529701,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,115924050,20,16,1385,731,750,0,69.25,197.6716775496,563,0,45.6875,144.1747637418,18.2533305211,0.3105481563,3312115.71428571,4681234.48910545,10026650,3,115924050,6101265.78947368,4885414.79806343,10064004,3,110657586,7377172.4,4585232.03017679,10063913,1287,0,0,0,0,648,520,0.1725267535,0.1380214028,0,750,57.1891891892,171.796041514,29513.8798798799,0,0,0,1,0,0,0,0,0,58.7777777778,69.25,45.6875,648,0,0,0,0,0,0,20,1385,16,731,29200,352,4,32,50995.9166666667,47424.5349034717,201589,37251,9609341.33333333,1379491.05132109,10026650,5229153,0
51135,199,2,1,37,6,37,0,18.5,26.1629509,6,6,6.0,0.0,216080.402,15075.37688,99.5,135.0573952,195,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,10050.25126,5025.125628,0,37,20.0,19.78214683,391.3333333,0,1,0,0,1,0,0,0,0,26.66666667,18.5,6.0,64,0,0,0,0,0,0,2,37,1,6,1039,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6104074,12,9,415,4408,186,0,34.58333333,65.82685047,1460,0,489.7777778,677.3953384,790.1280358,3.440325265,305203.7,1137116.921,5120437,4,6104074,554915.8182,1518009.633,5120437,4,707813,88476.625,103084.4971,274801,49,0,0,0,0,284,204,1.965900151,1.474425113,0,1460,219.2272727,479.8084868,230216.184,0,0,0,1,0,0,0,0,0,229.6666667,34.58333333,489.7777778,284,0,0,0,0,0,0,12,415,9,4408,29200,33,9,20,983633.0,0.0,983633,983633,5120437.0,0.0,5120437,5120437,0
53,114065,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,876.6931135756,17.5338622715,114065.0,0.0,114065,114065,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.7669311358,8.7669311358,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,30048,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,386947.5506,232.9605964,5008.0,8983.162695,22731,5,6394,3197.0,4009.295449,6032,362,30043,10014.33333,11352.32282,22731,901,0,0,0,0,72,92,99.84025559,133.1203408,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,244,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8196.721311,244.0,0.0,244,244,244,244.0,0.0,244,244,0,0.0,0.0,0,0,0,0,0,0,64,0,8196.721311,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85576196,7,6,352,11595,346,0,50.28571429,130.4169139,5792,0,1932.5,2181.008184,139.6065794,0.151911403,7131349.667,24700000.0,85400000,1,85400000,14200000.0,34900000.0,85400000,1,168497,33699.4,63650.8717,146295,14,0,0,0,0,220,200,0.081798448,0.070112955,0,5792,853.3571429,1666.779834,2778155.016,0,0,0,0,1,0,0,0,0,919.0,50.28571429,1932.5,220,0,0,0,0,0,0,7,352,6,11595,251,235,2,20,1009.0,0.0,1009,1009,85400000.0,0.0,85400000,85400000,1
80,98705858,6,7,348,11595,330,0,58.0,133.2846578,5792,0,1656.428571,2119.480114,120.9958582,0.131704443,8225488.167,28500000.0,98600000,5,98700000,19700000.0,44100000.0,98600000,5,98700000,16500000.0,40300000.0,98600000,50,0,0,0,0,164,232,0.060786666,0.070917777,0,5792,853.5,1665.718544,2774618.269,1,0,0,0,0,0,0,0,1,919.1538462,58.0,1656.428571,164,0,0,0,0,0,0,6,348,7,11595,0,235,3,20,13994.0,0.0,13994,13994,98600000.0,0.0,98600000,98600000,1
80,100354897,7,7,382,11595,376,0,54.57142857,141.7543146,2896,0,1656.428571,1546.021545,119.3464431,0.139504901,7719607.462,27800000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,1,82394,13732.33333,27602.26995,69116,46,0,0,0,0,220,232,0.069752451,0.069752451,0,2896,798.4666667,1312.727851,1723254.41,0,0,0,0,1,0,0,0,1,855.5,54.57142857,1656.428571,220,0,0,0,0,0,0,7,382,7,11595,251,235,2,20,2010.0,0.0,2010,2010,100000000.0,0.0,100000000,100000000,1
51936,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.352941177,117647.058823529,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.5294117647,58823.5294117647,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,298,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30706,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4168.566404,65.13385006,30706.0,0.0,30706,30706,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.56692503,32.56692503,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,23376,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,513.3470226,85.5578371,23376.0,0.0,23376,23376,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.77891855,42.77891855,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,388,27,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2799,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,714.5409075,2799.0,0.0,2799,2799,2799,2799.0,0.0,2799,2799,0,0.0,0.0,0,0,0,0,0,0,64,0,714.5409075,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84680237,6,7,379,11595,361,0,63.16666667,145.9375437,4344,0,1656.428571,1947.638216,141.4025329,0.153518701,7056686.417,24400000.0,84500000,5,84500000,16900000.0,37800000.0,84500000,5,84700000,14100000.0,34500000.0,84500000,56,0,0,0,0,164,232,0.070854785,0.082663916,0,4344,855.7142857,1565.126312,2449620.374,1,0,0,0,0,0,0,0,1,921.5384615,63.16666667,1656.428571,164,0,0,0,0,0,0,6,379,7,11595,0,235,3,20,11998.0,0.0,11998,11998,84500000.0,0.0,84500000,84500000,1
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
54066,4,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,110,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51474,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1006,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,960189,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,12109.07436,7.290231402,160031.5,389464.6877,955015,96,4889,2444.5,3069.550537,4615,274,960093,320031.0,549917.3005,955015,188,0,0,0,0,72,92,3.124384887,4.165846516,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23776,1,1,46,111,46,46,46.0,0.0,111,111,111.0,0.0,6603.297443,84.11843876,23776.0,0.0,23776,23776,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,42.05921938,42.05921938,46,111,67.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,101.5,46.0,111.0,40,0,0,0,0,0,0,1,46,1,111,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
47026,258,3,0,43,0,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,166666.666666667,11627.9069767442,129.0,114.5512985522,210,48,258,129.0,114.5512985522,210,48,0,0.0,0.0,0,0,0,0,0,0,60,0,11627.9069767442,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.3333333333,14.3333333333,0.0,60,0,0,0,0,0,0,3,43,0,0,31,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
56789,239,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,50209.2050209205,8368.2008368201,239.0,0.0,239,239,239,239.0,0.0,239,239,0,0.0,0.0,0,0,0,0,0,0,40,0,8368.2008368201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5214,93,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,86021.50538,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10752.68817,10752.68817,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,998185,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1964.053328,11654.15229,10.018183,110909.4444,332231.5738,996860,2,994,497.0,698.6214998,991,3,998076,166346.0,406867.2671,996860,2,0,0,0,0,72,152,3.005454901,7.012728102,0,4380,1057.545455,1734.62119,3008910.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1943,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2573.340196,485.75,472.3715875,1194,232,1943,485.75,472.3715875,1194,232,0,0.0,0.0,0,0,0,0,0,0,160,0,2573.340196,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,353,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,50991.5014164306,11331.4447592068,117.6666666667,177.3311403373,322,4,353,176.5,243.9518395094,349,4,0,0.0,0.0,0,0,0,0,0,0,60,32,8498.5835694051,2832.8611898017,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,972,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,165,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1115151.51515152,24242.4242424242,55.0,56.2405547626,114,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,40,40,12121.2121212121,12121.2121212121,38,54,44.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
3316,68,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,264705.882352941,44117.6470588235,34.0,21.2132034356,49,19,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,14705.8823529412,29411.7647058824,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,2052,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1548355,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7513.134908,5.16677377,221193.5714,584727.5964,1547231,3,871,435.5,546.5935419,822,49,1548264,387066.0,773443.43,1547231,3,0,0,0,0,72,112,1.937540164,3.229233606,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,143087,14,14,843,10682,235,0,60.21428571,80.77526142,1460,0,763.0,724.7614992,80545.40245,195.6851426,5299.518519,14328.68615,71657,1,143087,11006.69231,19493.13088,71680,48,123880,9529.230769,24518.12181,88241,1,0,0,0,0,292,292,97.8425713,97.8425713,0,1460,397.4137931,613.3742459,376227.9655,0,0,0,1,0,0,0,0,1,411.6071429,60.21428571,763.0,292,0,0,0,0,0,0,14,843,14,10682,8192,1024,13,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2040,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53978,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85426230,6,8,359,11595,341,0,59.83333333,137.7743324,5792,0,1449.375,2046.673464,139.9336012,0.16388409,6571248.462,23600000.0,85300000,1,85300000,17100000.0,38100000.0,85300000,1,85400000,12200000.0,32200000.0,85300000,46,0,0,0,0,164,264,0.070236039,0.093648052,0,5792,797.3333333,1619.257487,2621994.81,1,0,0,0,0,0,0,0,1,854.2857143,59.83333333,1449.375,164,0,0,0,0,0,0,6,359,8,11595,0,235,3,20,19005.0,0.0,19005,19005,85300000.0,0.0,85300000,85300000,1
60117,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.0952380952,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.0476190476,47619.0476190476,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,365,1324,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
