dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label,family,is_attack
0.47653,10,8,814,1186,62,252,12305.62598,17425.97656,2,2,0.178066,0.096912,0.081154,3,1,3,3,1,1.0,0,1,Analysis,1
0.212493,10,6,832,268,254,252,28198.57617,8433.21875,2,1,0.07816,0.051358,0.026802,1,1,31,1,1,1.0,0,1,Exploits,1
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.0,0.0,0.0,9,3,3,3,2,0.0,0,1,Generic,1
0.524835,12,8,3196,1062,254,252,44661.65625,14175.88379,3,2,0.122883,0.070259,0.052624,3,1,1,1,1,0.0,0,1,Generic,1
1.413813,100,100,14512,17134,31,29,81295.05469,95984.40625,22,32,0.000776,0.000616,0.00016,1,4,3,1,0,0.0,0,0,Benign,0
1.751819,100,102,14512,17238,31,29,65609.51563,77948.69531,22,32,0.000744,0.000611,0.000133,1,4,10,2,0,0.0,0,0,Benign,0
0.007342,18,18,4600,2456,31,29,4734405.0,2527921.5,7,7,0.000672,0.000535,0.000137,12,6,8,3,0,0.0,0,0,Benign,0
1.082717,12,18,1580,10168,31,29,10706.39941,70962.21875,3,5,0.000814,0.000669,0.000145,2,2,2,2,0,1.0,0,0,Benign,0
0.439249,10,8,796,1122,62,252,13058.65234,17885.07227,2,2,0.128957,0.06626,0.062697,3,3,2,5,1,1.0,0,1,Exploits,1
0.776949,10,6,798,268,254,252,7403.317383,2306.457764,2,1,0.211011,0.077458,0.133553,1,1,3,10,1,1.0,0,1,Reconnaissance,1
0.001835,4,4,552,304,31,29,1804904.625,994005.4375,0,0,0.0,0.0,0.0,4,6,3,2,0,0.0,0,0,Benign,0
1.032505,10,10,826,1758,62,252,5764.620605,12265.31543,2,2,0.16295,0.088446,0.074504,2,1,3,1,1,1.0,0,1,DoS,1
1.662873,38,160,1848,191414,62,252,8659.710938,915129.375,6,78,0.082311,0.040394,0.041917,1,3,5,1,1,0.0,0,1,Exploits,1
0.795991,10,10,796,1532,62,252,7206.111816,13859.45313,2,2,0.093978,0.054175,0.039803,2,1,2,1,1,1.0,0,1,Exploits,1
3e-06,2,0,104,0,254,0,138666656.0,0.0,0,0,0.0,0.0,0.0,4,2,1,1,2,0.0,0,1,Fuzzers,1
0.666025,10,8,820,1548,62,252,8864.532227,16275.66602,2,2,0.126622,0.06441,0.062212,1,1,4,1,1,1.0,0,1,Exploits,1
0.035086,15,20,784,18670,31,29,166904.1875,4044234.25,0,6,0.0,0.0,0.0,6,3,3,2,0,0.0,0,0,Benign,0
0.004594,4,4,568,304,31,29,741837.1875,397039.625,0,0,0.0,0.0,0.0,6,5,3,3,0,0.0,0,0,Benign,0
0.545074,10,6,2516,268,254,252,33243.19531,3287.627197,2,1,0.195091,0.124985,0.070106,4,4,2,1,1,0.0,0,1,Fuzzers,1
0.207514,10,6,1022,268,254,252,35467.48438,8635.561523,2,1,0.060002,0.014106,0.045896,1,1,1,1,1,1.0,0,1,Exploits,1
0.510175,10,6,866,268,254,252,12231.09766,3512.520264,2,1,0.186702,0.078285,0.108417,1,1,3,1,1,1.0,0,1,Reconnaissance,1
31.946449,20,12,1068,536,254,252,254.175354,123.206184,4,1,0.081908,0.052322,0.029586,4,4,3,3,1,0.0,0,1,Fuzzers,1
1.910477,18,18,1012,3920,62,252,4003.188721,15506.0752,6,7,0.154246,0.081786,0.07246,2,1,3,1,1,0.0,0,1,Exploits,1
0.153897,12,6,5282,268,254,252,251700.8125,11644.15137,3,1,0.051691,0.00649,0.045201,1,1,1,1,1,1.0,0,1,Exploits,1
0.047865,40,42,2542,21450,31,29,414331.9688,3499843.25,7,14,0.000692,0.000541,0.000151,8,2,4,1,0,0.0,0,0,Benign,0
0.775862,12,10,1356,1954,62,252,12816.71289,18137.24609,3,3,0.140788,0.065001,0.075787,1,1,1,1,1,1.0,0,1,Exploits,1
0.013985,40,42,2542,23354,31,29,1418090.875,13041402.0,7,14,0.000795,0.000636,0.000159,5,1,2,1,0,0.0,0,0,Benign,0
0.010946,38,40,2438,19414,31,29,1735063.0,13834460.0,7,13,0.000747,0.000588,0.000159,8,1,4,1,0,0.0,0,0,Benign,0
1.2e-05,2,0,1064,0,254,0,354666656.0,0.0,0,0,0.0,0.0,0.0,30,10,10,10,2,0.0,0,1,Fuzzers,1
1.157212,14,18,1684,10168,31,29,10812.19336,66394.05469,3,5,0.00069,0.000552,0.000138,14,3,5,1,0,0.0,0,0,Benign,0
1.006631,14,18,1684,10168,31,29,12429.5791,76325.88281,3,5,0.00079,0.000514,0.000276,2,2,1,1,0,1.0,0,0,Benign,0
0.084677,60,62,3614,49590,31,29,335770.0313,4609610.5,7,24,0.000631,0.000536,9.5e-05,6,2,2,1,0,0.0,0,0,Benign,0
0.004632,8,10,1038,820,31,29,1569948.25,1274611.375,2,2,0.000711,0.000518,0.000193,2,4,18,1,0,1.0,0,0,Benign,0
0.001032,2,2,146,178,31,29,565891.5,689922.5,0,0,0.0,0.0,0.0,15,3,1,1,0,0.0,0,0,Benign,0
5e-06,2,0,180,0,254,0,144000000.0,0.0,0,0,0.0,0.0,0.0,8,5,4,4,2,0.0,0,1,Fuzzers,1
0.607809,10,6,756,268,254,252,8963.341797,2948.294678,2,1,0.180227,0.103179,0.077048,6,1,1,1,1,0.0,0,1,Fuzzers,1
0.016228,44,46,2766,24114,31,29,1333004.75,11629283.0,7,16,0.000681,0.000546,0.000135,10,6,4,2,0,0.0,0,0,Benign,0
1.06992,122,126,7818,15172,31,29,57978.16797,112546.7422,30,32,0.000656,0.00053,0.000126,12,1,6,1,0,0.0,0,0,Benign,0
0.001047,2,2,146,178,31,29,557784.125,680038.1875,0,0,0.0,0.0,0.0,2,3,2,1,0,0.0,0,0,Benign,0
1.479848,232,438,13350,548216,31,29,71861.42969,2956871.25,21,197,0.000746,0.000485,0.000261,7,4,10,3,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1,Generic,1
0.459024,226,438,13038,548216,31,29,226236.5313,9532660.0,21,197,0.00077,0.000564,0.000206,12,7,11,6,0,0.0,0,0,Benign,0
0.529955,46,35,34501,2557,31,29,509492.2813,37497.51953,15,6,0.000647,0.000535,0.000112,1,1,3,1,0,0.0,0,0,Benign,0
1.009956,12,18,1580,10168,31,29,11477.72754,76074.60156,3,5,0.000608,0.000486,0.000122,1,1,4,1,0,1.0,0,0,Benign,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,3,3,3,3,2,0.0,0,1,Generic,1
0.001085,2,2,130,162,31,29,479262.6875,597235.0,0,0,0.0,0.0,0.0,1,3,2,1,0,0.0,0,0,Benign,0
0.382132,10,8,1764,354,254,252,33245.05859,6489.904297,2,1,0.082112,0.022398,0.059714,1,1,2,1,1,1.0,0,1,Exploits,1
0.014945,40,42,2542,22072,31,29,1326999.0,11534024.0,7,14,0.000689,0.000559,0.00013,4,1,4,1,0,0.0,0,0,Benign,0
0.004018,8,10,1044,824,31,29,1819810.875,1477352.0,2,2,0.000714,0.000559,0.000155,1,9,8,7,0,1.0,0,0,Benign,0
0.015196,44,46,2750,27344,31,29,1415109.25,14082653.0,7,16,0.000722,0.000581,0.000141,2,5,3,1,0,0.0,0,0,Benign,0
0.004873,18,18,3936,2456,31,29,6103837.5,3808742.0,7,7,0.000692,0.000559,0.000133,5,6,3,3,0,0.0,0,0,Benign,0
0.006509,18,18,3824,2456,31,29,4439391.5,2851436.5,7,7,0.000615,0.000488,0.000127,10,4,3,3,0,0.0,0,0,Benign,0
0.005046,18,18,3680,2456,31,29,5510900.0,3678161.0,7,7,0.00076,0.000588,0.000172,7,1,1,1,0,0.0,0,0,Benign,0
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.0,0.0,0.0,9,2,2,2,2,0.0,0,1,Generic,1
0.005008,18,18,3640,2456,31,29,5492013.0,3706070.25,7,7,0.000672,0.000533,0.000139,7,6,4,3,0,0.0,0,0,Benign,0
1.1e-05,2,0,200,0,254,0,160000000.0,0.0,0,0,0.0,0.0,0.0,23,4,6,4,2,0.0,0,1,Fuzzers,1
0.001045,2,2,146,178,31,29,558851.625,681339.6875,0,0,0.0,0.0,0.0,4,2,3,1,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,11,4,5,4,2,0.0,0,1,Generic,1
0.004892,18,18,4488,2456,31,29,6932134.0,3793949.25,7,7,0.000657,0.000524,0.000133,6,4,3,3,0,0.0,0,0,Benign,0
1.714789,122,126,7812,15224,31,29,36146.71875,70464.64844,30,32,0.000641,0.000515,0.000126,4,1,2,1,0,0.0,0,0,Benign,0
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.0,0.0,0.0,12,5,4,4,2,0.0,0,1,Generic,1
0.001072,2,2,146,178,31,29,544776.125,664179.125,0,0,0.0,0.0,0.0,3,2,8,2,0,0.0,0,0,Benign,0
4.583012,134,132,136692,136632,254,252,236825.9063,236694.9844,55,56,0.208106,0.102047,0.106059,1,1,1,1,1,0.0,0,1,Fuzzers,1
0.121083,68,70,4014,57846,31,29,261308.3594,3767333.25,7,28,0.000728,0.000583,0.000145,2,1,1,1,0,0.0,0,0,Benign,0
0.610828,52,42,37226,3380,31,29,478183.7188,43220.02344,18,8,0.000604,0.000468,0.000136,1,1,4,1,0,0.0,0,0,Benign,0
0.001086,2,2,146,178,31,29,537753.25,655616.9375,0,0,0.0,0.0,0.0,1,6,1,1,0,0.0,0,0,Benign,0
0.63345,10,6,2516,268,254,252,28605.25781,2828.952637,2,1,0.196207,0.075729,0.120478,4,4,1,1,1,0.0,0,1,Fuzzers,1
0.047996,14,8,8928,424,31,29,1381948.5,61838.48828,4,1,0.000625,0.00049,0.000135,3,5,5,4,0,0.0,0,0,Benign,0
0.113816,66,68,3926,56022,31,29,271807.125,3879876.25,7,27,0.00065,0.000515,0.000135,15,7,10,3,0,0.0,0,0,Benign,0
0.028335,54,58,3302,35218,31,29,915052.0625,9771943.0,7,21,0.000773,0.000649,0.000124,10,3,3,2,0,0.0,0,0,Benign,0
8e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.0,0.0,0.0,15,7,9,7,2,0.0,0,1,Fuzzers,1
0.015942,46,48,2854,31458,31,29,1401078.875,15457534.0,7,17,0.000742,0.000608,0.000134,10,2,2,1,0,0.0,0,0,Benign,0
0.004271,12,12,1036,2262,31,29,1779442.75,3884804.25,4,4,0.000794,0.000637,0.000157,16,2,8,2,0,0.0,0,0,Benign,0
1.270192,12,10,1018,800,254,252,5882.575195,4534.747559,3,2,0.185786,0.073528,0.112258,2,2,1,1,1,0.0,0,1,Fuzzers,1
0.023709,52,40,37478,3276,31,29,12403054.0,1078071.625,18,8,0.000604,0.000479,0.000125,1,6,4,1,0,0.0,0,0,Benign,0
5e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.0,0.0,0.0,6,7,6,6,2,0.0,0,1,Exploits,1
0.001061,2,2,132,164,31,29,497643.7188,618284.625,0,0,0.0,0.0,0.0,2,2,2,1,0,0.0,0,0,Benign,0
0.001052,2,2,146,178,31,29,555133.0625,676806.125,0,0,0.0,0.0,0.0,2,3,2,1,0,0.0,0,0,Benign,0
0.094946,22,14,1470,1728,31,29,118298.8281,135234.7656,5,4,0.000811,0.000654,0.000157,14,5,15,2,0,0.0,0,0,Benign,0
0.001787,4,4,544,304,31,29,1826524.875,1020705.125,0,0,0.0,0.0,0.0,10,2,4,2,0,0.0,0,0,Benign,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1,Generic,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,11,2,6,2,2,0.0,0,1,Backdoors,1
1.683437,30,12,21968,642,254,252,2799.035645,100917.3516,11,3,0.0,0.0,0.0,7,5,8,5,1,0.0,0,1,Fuzzers,1
0.024146,48,48,2958,29218,31,29,959827.6875,9479003.0,7,17,0.001048,0.000909,0.000139,7,4,7,4,0,0.0,0,0,Benign,0
1.419577,12,10,892,1226,62,252,4609.82373,6221.571777,2,2,0.14414,0.07266,0.07148,3,1,1,3,1,1.0,0,1,Analysis,1
0.000983,2,2,146,178,31,29,594099.6875,724313.3125,0,0,0.0,0.0,0.0,5,3,2,1,0,0.0,0,0,Benign,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.0,0.0,0.0,10,3,3,3,2,0.0,0,1,Generic,1
1.194013,14,18,1684,10168,31,29,10478.94824,64347.70703,3,5,0.000726,0.000548,0.000178,3,5,4,3,0,1.0,0,0,Benign,0
0.009022,34,36,2230,13586,31,29,1919751.625,11712702.0,7,11,0.000618,0.000495,0.000123,12,2,6,1,0,0.0,0,0,Benign,0
0.507033,16,44,1078,51969,62,252,15951.625,801336.4375,2,20,0.056721,0.009977,0.046744,1,1,1,1,1,1.0,0,1,Exploits,1
0.001013,2,2,146,178,31,29,576505.4375,702862.75,0,0,0.0,0.0,0.0,2,2,1,1,0,0.0,0,0,Benign,0
0.001112,2,2,146,178,31,29,525179.875,640287.8125,0,0,0.0,0.0,0.0,3,1,2,1,0,0.0,0,0,Benign,0
4e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.0,0.0,0.0,21,6,6,6,2,0.0,0,1,DoS,1
9e-06,2,0,114,0,254,0,50666664.0,0.0,0,0,0.0,0.0,0.0,9,4,4,4,2,0.0,0,1,Generic,1
0.258944,10,8,810,1210,62,252,22522.24414,32717.49805,2,2,0.054514,0.0081,0.046414,1,1,1,1,1,1.0,0,1,DoS,1
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.0,0.0,0.0,4,4,4,4,2,0.0,0,1,Generic,1
16.571611,438,434,58498,67468,31,29,28175.89648,32495.57227,125,120,0.00072,0.000581,0.000139,18,32,18,18,0,0.0,0,0,Benign,0
1.320121,10,8,800,354,254,252,4363.236328,1878.615601,2,1,0.203945,0.093138,0.110807,1,2,1,1,1,1.0,0,1,Exploits,1
1.099955,14,18,1684,10168,31,29,11375.01074,69850.13281,3,5,0.000624,0.000499,0.000125,2,2,3,1,0,1.0,0,0,Benign,0
0.892484,30,146,1564,184807,62,252,13553.18359,1645223.875,2,71,0.070249,0.051229,0.01902,2,1,1,1,1,1.0,0,1,Generic,1
0.038979,48,48,2958,31354,31,29,594576.5625,6301033.5,7,17,0.000622,0.000489,0.000133,3,2,1,1,0,0.0,0,0,Benign,0
0.066932,46,48,2854,29218,31,29,333711.8125,3419590.0,7,17,0.000674,0.000542,0.000132,8,9,10,6,0,0.0,0,0,Benign,0
1.374503,14,18,1684,10168,31,29,9102.926758,55898.02344,3,5,0.00065,0.000526,0.000124,2,5,1,1,0,1.0,0,0,Benign,0
1.1e-05,2,0,180,0,254,0,65454544.0,0.0,0,0,0.0,0.0,0.0,14,14,15,14,2,0.0,0,1,Analysis,1
0.071742,48,50,2958,32796,31,29,323046.4688,3584065.25,7,18,0.000735,0.000593,0.000142,5,1,2,1,0,0.0,0,0,Benign,0
0.691194,8,8,364,1168,62,252,3692.161621,11828.80664,1,2,0.070391,0.014639,0.055752,1,1,1,1,1,0.0,0,1,Exploits,1
0.653313,22,92,1758,115700,62,252,20559.82422,1401386.5,2,44,0.03913,0.01127,0.02786,1,1,1,1,1,1.0,0,1,Generic,1
0.023864,44,46,2766,24004,31,29,906470.0,7872276.5,7,16,0.000678,0.00052,0.000158,11,2,1,1,0,0.0,0,0,Benign,0
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,11,2,6,2,2,0.0,0,1,Exploits,1
0.965452,30,20,16087,1838,62,252,128859.8516,14476.12109,12,8,0.078757,0.057515,0.021242,1,1,1,1,1,0.0,0,1,Exploits,1
0.001082,2,2,146,178,31,29,539741.25,658040.6875,0,0,0.0,0.0,0.0,1,6,9,4,0,0.0,0,0,Benign,0
0.749258,10,12,806,6436,62,252,7751.668945,62995.66016,2,4,0.158838,0.086078,0.07276,1,2,1,1,1,1.0,0,1,Exploits,1
0.198694,10,6,1430,268,254,252,51818.37109,9018.893555,2,1,0.05329,0.008957,0.044333,2,1,1,1,1,1.0,0,1,Exploits,1
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.0,0.0,0.0,9,4,5,4,2,0.0,0,1,Generic,1
0.000972,2,2,146,178,31,29,600823.0625,732510.3125,0,0,0.0,0.0,0.0,3,2,4,1,0,0.0,0,0,Benign,0
0.001073,2,2,130,162,31,29,484622.5313,603914.25,0,0,0.0,0.0,0.0,1,2,5,1,0,0.0,0,0,Benign,0
1.275791,14,18,1684,10168,31,29,9807.249023,60223.02734,3,5,0.000695,0.000545,0.00015,16,3,4,1,0,1.0,0,0,Benign,0
0.956451,30,16,25240,850,254,252,204079.4531,6666.311035,12,4,0.099644,0.038701,0.060943,5,1,2,1,1,0.0,0,1,Fuzzers,1
1.038117,10,6,758,268,254,252,5263.375488,1726.202271,2,1,0.124879,0.072534,0.052345,3,1,3,3,1,1.0,0,1,Fuzzers,1
0.001053,2,2,146,178,31,29,554605.875,676163.375,0,0,0.0,0.0,0.0,2,3,3,1,0,0.0,0,0,Benign,0
0.028779,16,18,1540,1644,31,29,401403.8125,431703.6875,4,4,0.00315,0.001312,0.001838,9,7,9,5,0,0.0,0,0,Benign,0
1.117861,14,18,1684,10168,31,29,11192.80469,68731.26563,3,5,0.000895,0.00055,0.000345,1,4,4,2,0,1.0,0,0,Benign,0
0.052795,54,56,3302,40832,31,29,491107.0938,6076787.5,7,21,0.000853,0.000576,0.000277,9,2,3,1,0,0.0,0,0,Benign,0
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,14,4,11,4,2,0.0,0,1,Fuzzers,1
0.004768,18,18,4200,2456,31,29,6656040.5,3892617.5,7,7,0.000636,0.000511,0.000125,14,4,8,3,0,0.0,0,0,Benign,0
0.513125,10,20,1400,15810,62,252,19644.33594,234172.9531,2,7,0.093363,0.021579,0.071784,1,1,1,1,1,1.0,0,1,Exploits,1
0.001215,6,2,2712,104,31,29,14880658.0,342386.8125,0,0,0.0,0.0,0.0,15,2,3,2,0,0.0,0,0,Benign,0
0.216794,10,8,856,1648,62,252,28450.97266,53211.80469,2,2,0.051734,0.006742,0.044992,1,1,1,1,1,1.0,0,1,Exploits,1
0.223441,14,6,8928,320,31,29,296847.9375,9559.570312,4,1,0.000609,0.000471,0.000138,11,7,5,5,0,0.0,0,0,Benign,0
8e-06,2,0,168,0,254,0,84000000.0,0.0,0,0,0.0,0.0,0.0,9,4,4,4,2,0.0,0,1,Reconnaissance,1
2.08294,228,438,13142,548216,31,29,50255.88672,2100742.0,21,197,0.000582,0.000459,0.000123,7,2,3,1,0,0.0,0,0,Benign,0
0.004247,12,12,1064,2260,31,29,1838474.25,3902990.25,4,4,0.000763,0.000619,0.000144,9,1,4,1,0,0.0,0,0,Benign,0
0.024908,48,50,2974,33374,31,29,935603.0,10504898.0,7,18,0.001181,0.001084,9.7e-05,10,4,4,1,0,0.0,0,0,Benign,0
0.286523,10,6,800,268,254,252,20103.09766,6254.296875,2,1,0.045477,0.021601,0.023876,1,1,1,1,1,1.0,0,1,Reconnaissance,1
8e-06,2,0,200,0,254,0,88888888.0,0.0,0,0,0.0,0.0,0.0,14,4,11,4,2,0.0,0,1,Exploits,1
1.22098,12,28,1204,29548,62,252,7233.533203,186689.375,2,11,0.207313,0.09802,0.109293,1,2,2,1,1,1.0,0,1,Generic,1
0.031975,8,10,1044,824,31,29,228678.6406,185645.0313,2,2,0.000645,0.000516,0.000129,11,6,3,2,0,1.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,12,4,5,4,2,0.0,0,1,Generic,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,11,2,2,2,2,0.0,0,1,Generic,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,26,7,8,7,2,0.0,0,1,Generic,1
1.005852,12,18,1580,10168,31,29,11524.55859,76385.0,3,5,0.000608,0.000487,0.000121,3,2,5,5,0,1.0,0,0,Benign,0
0.001027,2,2,146,178,31,29,568646.5625,693281.375,0,0,0.0,0.0,0.0,3,6,9,2,0,0.0,0,0,Benign,0
0.554515,10,16,802,12710,62,252,10416.30957,171912.3906,2,6,0.147704,0.086451,0.061253,2,1,1,1,1,1.0,0,1,Exploits,1
0.046704,40,42,2542,21294,31,29,424631.7188,3560637.0,7,14,0.000601,0.000479,0.000122,5,2,2,1,0,0.0,0,0,Benign,0
9e-06,2,0,114,0,254,0,50666664.0,0.0,0,0,0.0,0.0,0.0,14,3,3,3,2,0.0,0,1,Generic,1
0.031895,58,58,3494,42510,31,29,861326.1875,10478884.0,7,22,0.000765,0.000596,0.000169,6,1,3,1,0,0.0,0,0,Benign,0
1.065966,14,18,1684,10168,31,29,11737.70996,72077.34375,3,5,0.000726,0.000547,0.000179,1,3,1,1,0,1.0,0,0,Benign,0
0.351084,10,8,502,566,254,252,10299.5293,11302.13867,2,2,0.097576,0.068765,0.028811,1,1,1,1,1,1.0,0,1,DoS,1
7.6e-05,1,0,60,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9,6,6,6,2,0.0,0,1,DoS,1
0.063092,68,70,4014,60268,31,29,501489.875,7532872.5,7,28,0.000755,0.000624,0.000131,1,1,3,1,0,0.0,0,0,Benign,0
0.243172,10,8,880,1422,62,252,26055.63086,40958.66406,2,2,0.056943,0.007457,0.049486,1,1,1,1,1,1.0,0,1,Exploits,1
2.897045,44,242,2246,309262,62,252,6061.349121,850480.4375,2,118,0.144261,0.0653,0.078961,1,1,1,2,1,1.0,0,1,Exploits,1
0.411964,10,6,1486,268,254,252,25982.85352,4349.894531,2,1,0.12923,0.067962,0.061268,7,1,2,1,1,0.0,0,1,Generic,1
4e-06,2,0,104,0,254,0,104000000.0,0.0,0,0,0.0,0.0,0.0,5,5,1,1,2,0.0,0,1,Fuzzers,1
0.890954,10,6,1138,268,254,252,9203.617188,2011.327148,2,1,0.126316,0.045902,0.080414,1,2,1,1,1,1.0,0,1,Exploits,1
1.22547,12,18,1580,10168,31,29,9459.228516,62695.94922,3,5,0.000909,0.00053,0.000379,3,5,3,1,0,1.0,0,0,Benign,0
0.605963,32,16,28942,850,254,252,370161.2188,10522.09473,13,4,0.095876,0.050213,0.045663,9,2,2,2,1,0.0,0,1,Fuzzers,1
1.571564,350,746,18682,1087890,31,29,94830.375,5530450.0,2,370,0.000683,0.000539,0.000144,1,5,4,2,0,1.0,0,0,Benign,0
0.031761,122,126,7816,15188,31,29,1952583.25,3795346.25,30,32,0.000726,0.000553,0.000173,14,2,2,1,0,0.0,0,0,Benign,0
1.008566,14,18,1684,10168,31,29,12405.73242,76179.44531,3,5,0.000565,0.000449,0.000116,1,1,1,1,0,1.0,0,0,Benign,0
0.705415,10,8,960,354,254,252,9798.487305,3515.660889,2,1,0.126521,0.054858,0.071663,1,1,9,1,1,1.0,0,1,Exploits,1
0.100836,128,126,12752,13306,31,29,1003847.813,1047324.375,35,33,0.000675,0.000546,0.000129,1,2,3,1,0,0.0,0,0,Benign,0
0.283851,38,40,2438,18306,31,29,66908.34375,503052.6563,7,11,0.000734,0.000584,0.00015,11,5,4,2,0,0.0,0,0,Benign,0
0.283966,16,18,1540,1644,31,29,40680.92578,43751.71484,4,4,0.000882,0.000534,0.000348,8,6,7,5,0,0.0,0,0,Benign,0
0.001791,4,4,544,304,31,29,1822445.5,1018425.438,0,0,0.0,0.0,0.0,5,4,3,3,0,0.0,0,0,Benign,0
13.842857,358,746,19098,1087890,31,29,11006.39844,627865.75,2,370,0.000618,0.000488,0.00013,3,3,2,1,0,1.0,0,0,Benign,0
0.636863,8,6,364,268,62,252,4007.141357,2813.791992,1,1,0.119871,0.060819,0.059052,9,2,4,2,1,0.0,0,1,Exploits,1
0.384205,28,30,4984,3080,31,29,100071.5703,62008.5625,7,7,0.000651,0.000518,0.000133,13,5,5,4,0,0.0,0,0,Benign,0
0.004891,4,4,568,320,31,29,696790.0,392557.75,0,0,0.0,0.0,0.0,4,3,5,3,0,0.0,0,0,Benign,0
2.479147,10,10,1136,1224,254,252,3301.135498,3556.061768,2,2,0.140644,0.067872,0.072772,2,1,2,1,1,1.0,0,1,Generic,1
0.031721,40,42,2542,21006,31,29,625201.0,5171590.0,7,14,0.001225,0.00112,0.000105,17,1,8,1,0,0.0,0,0,Benign,0
0.001067,2,2,146,178,31,29,547329.0,667291.5,0,0,0.0,0.0,0.0,1,4,4,1,0,0.0,0,0,Benign,0
0.34895,10,6,950,268,254,252,19601.66211,5135.40625,2,1,0.117914,0.043456,0.074458,1,1,1,1,1,1.0,0,1,Exploits,1
4e-06,2,0,264,0,60,0,264000000.0,0.0,0,0,0.0,0.0,0.0,12,3,3,3,0,0.0,0,0,Benign,0
0.851012,52,54,2934,3742,31,29,27054.84766,34528.30469,11,15,0.000609,0.000483,0.000126,1,5,7,2,0,0.0,0,0,Benign,0
0.711456,10,6,808,268,254,252,8186.029785,2518.77832,2,1,0.163825,0.076507,0.087318,2,1,1,1,1,1.0,0,1,Reconnaissance,1
0.770928,22,94,1336,117206,62,252,13241.18457,1203328.875,2,45,0.062661,0.030468,0.032193,1,2,1,1,1,1.0,0,1,Exploits,1
1.1e-05,2,0,154,0,254,0,56000000.0,0.0,0,0,0.0,0.0,0.0,2,2,1,1,2,0.0,0,1,Shellcode,1
0.243525,10,12,866,7826,62,252,25623.65234,235671.9063,2,4,0.053009,0.006975,0.046034,1,1,1,1,1,1.0,0,1,Exploits,1
1.10417,12,18,1580,10168,31,29,10498.38379,69583.49219,3,5,0.000706,0.000554,0.000152,5,3,3,1,0,1.0,0,0,Benign,0
0.011175,38,40,2438,19502,31,29,1699507.875,13612528.0,7,13,0.000635,0.000502,0.000133,4,6,2,2,0,0.0,0,0,Benign,0
0.223487,11,4,8768,208,31,29,285332.0313,5584.217285,1,0,0.0,0.0,0.0,12,20,21,13,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,3,3,3,3,2,0.0,0,1,Generic,1
0.491194,10,6,1206,268,254,252,17687.51172,3648.25293,2,1,0.154152,0.083042,0.07111,1,1,2,1,1,1.0,0,1,Exploits,1
0.367627,12,12,1764,4692,62,252,35187.83984,93594.86719,3,4,0.063094,0.014267,0.048827,1,15,1,1,1,1.0,0,1,Generic,1
0.679092,18,24,994,11474,62,252,11061.83008,129537.6797,6,10,0.060596,0.007424,0.053172,3,1,1,1,1,0.0,0,1,Exploits,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1,Generic,1
0.265862,10,8,674,1546,62,252,18265.11523,40712.85156,2,2,0.061032,0.012414,0.048618,1,1,1,1,1,1.0,0,1,Exploits,1
0.012973,40,42,2542,23354,31,29,1528713.5,14058737.0,7,14,0.000782,0.000629,0.000153,6,3,3,1,0,0.0,0,0,Benign,0
1.978634,26,114,1492,142341,62,252,5801.982422,570466.3125,2,55,0.26011,0.162785,0.097325,1,1,1,1,1,1.0,0,1,Exploits,1
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1,Generic,1
