dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label
0.090377,16,18,1244,2574,31,29,103300.6172,215187.4844,4,4,6.0014,5.283706,0.000697,0.000548,0.000149,7,4,2,1,0,0.0,0,0
0.027148,42,44,2646,21978,31,29,761161.0,6329453.0,7,14,0.637829,0.61807,0.000686,0.000567,0.000119,4,4,3,1,0,0.0,0,0
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,12,2,8,2,2,0.0,0,1
0.560548,10,14,916,10506,62,252,11774.19238,139235.1719,2,5,62.174667,38.291616,0.248768,0.062752,0.186016,2,1,1,2,1,1.0,0,1
0.001091,2,2,146,178,31,29,535288.6875,652612.25,0,0,0.01,0.008,0.0,0.0,0.0,2,8,4,1,0,0.0,0,0
0.004816,4,4,568,312,31,29,707641.1875,388704.3438,0,0,1.241333,1.123667,0.0,0.0,0.0,13,4,5,3,0,0.0,0,0
0.132008,84,86,4862,78556,31,29,291194.4688,4705351.0,7,36,1.586482,1.546671,0.000651,0.000531,0.00012,7,5,4,1,0,0.0,0,0
0.001084,2,2,146,178,31,29,538745.375,656826.5625,0,0,0.01,0.008,0.0,0.0,0.0,8,2,1,1,0,0.0,0,0
0.004588,12,12,1064,2260,31,29,1701830.875,3612903.25,4,4,0.383091,0.363818,0.000709,0.000584,0.000125,20,1,3,1,0,0.0,0,0
54.688499,20,16,1956,708,254,252,271.940186,97.131943,4,1,2878.293316,3642.261,0.119366,0.054573,0.064793,5,3,3,3,1,0.0,0,1
0.012854,42,44,2646,24004,31,29,1607593.0,14600280.0,7,15,0.305732,0.287442,0.000626,0.00049,0.000136,10,5,3,1,0,0.0,0,0
0.836604,52,54,2934,3740,31,29,27520.78711,35103.82422,11,15,16.397882,15.77366,0.000749,0.000597,0.000152,1,5,6,3,0,0.0,0,0
0.707298,24,18,8620,2198,254,252,93437.28125,23480.91016,9,7,30.752088,40.885531,0.057524,0.007272,0.050252,3,1,1,1,1,0.0,0,1
0.007072,24,26,2048,2410,31,29,2220588.25,2622172.0,6,7,0.279696,0.25892,0.000722,0.000589,0.000133,13,3,5,1,0,0.0,0,0
1.135752,14,18,1684,10168,31,29,11016.49023,67648.57031,3,5,87.336921,66.778118,0.000673,0.000517,0.000156,1,5,2,1,0,1.0,0,0
0.001068,2,2,130,162,31,29,486891.4063,606741.5625,0,0,0.011,0.005,0.0,0.0,0.0,6,1,2,1,0,0.0,0,0
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,16,3,3,3,2,0.0,0,1
1.006801,14,18,1684,10168,31,29,12427.48047,76312.99219,3,5,77.419613,59.192765,0.000653,0.00052,0.000133,16,11,18,7,0,14.0,0,0
0.001663,4,4,512,304,31,29,1847264.0,1096813.0,0,0,0.429,0.200667,0.0,0.0,0.0,7,4,5,3,0,0.0,0,0
0.001071,2,2,132,164,31,29,492997.1875,612511.6875,0,0,0.01,0.008,0.0,0.0,0.0,1,1,6,1,0,0.0,0,0
0.311568,10,6,826,268,254,252,19103.375,5751.553711,2,1,34.618667,45.23,0.152844,0.071189,0.081655,1,9,1,1,1,2.0,0,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,8,4,4,4,2,0.0,0,1
0.271334,10,6,848,268,254,252,22525.74414,6604.406738,2,1,29.389444,41.490398,0.113965,0.063873,0.050092,2,1,7,1,1,1.0,0,1
1.015126,10,8,564,354,254,252,4003.443848,2443.046387,2,1,106.115111,132.540281,0.132683,0.087334,0.045349,11,1,4,1,1,0.0,0,1
0.005074,24,20,2158,1918,31,29,3262120.5,2874261.0,6,5,0.220609,0.229263,0.000751,0.000581,0.00017,9,2,2,1,0,0.0,0,0
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,9,3,4,3,2,0.0,0,1
59.990246,4812,750,6424273,32770,62,252,856531.0,4364.30957,2405,6,12.469391,79.84975,0.178609,0.094615,0.083994,1,1,3,1,3,0.0,0,1
0.0,1,0,46,0,0,0,0.0,0.0,0,0,60000.608,0.0,0.0,0.0,0.0,2,2,2,2,2,0.0,1,0
0.06287,46,48,2854,29104,31,29,355272.7813,3626276.25,7,17,1.388044,1.325319,0.00071,0.000575,0.000135,10,2,8,1,0,0.0,0,0
8.473251,328,746,17538,1087890,31,29,16508.42188,1025752.188,2,370,25.911033,11.372848,0.000593,0.000469,0.000124,1,2,1,1,0,1.0,0,0
2.267825,26,62,1192,59224,62,252,4046.167725,205550.2656,7,29,90.713,35.860835,0.155217,0.079565,0.075652,2,6,7,6,1,0.0,0,1
0.064947,48,46,2572,54692,31,29,310283.75,6590481.5,0,22,1.381851,1.428733,0.0,0.0,0.0,4,4,4,1,0,0.0,0,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,9,4,5,4,2,0.0,0,1
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,16,8,8,8,2,0.0,0,1
0.682587,10,6,790,268,254,252,8333.00293,2625.306152,2,1,70.531778,123.279602,0.11417,0.06618,0.04799,1,1,8,1,1,1.0,0,1
0.042119,38,40,2438,19408,31,29,450912.875,3594197.5,7,13,1.089541,0.998692,0.003314,0.003168,0.000146,11,2,10,1,0,0.0,0,0
1.115878,12,18,1580,10168,31,29,10388.23242,68853.40625,3,5,101.410088,65.606179,0.000735,0.00057,0.000165,2,6,2,3,0,1.0,0,0
1.502463,10,10,828,1734,62,252,3972.144531,8311.685547,2,2,166.803778,152.766672,0.179272,0.127556,0.051716,3,1,2,2,1,1.0,0,1
0.199379,10,8,814,1720,62,252,29411.32227,60387.50391,2,2,22.042889,25.711428,0.035057,0.019391,0.015666,1,1,1,1,1,1.0,0,1
1.542057,10,8,850,354,254,252,3968.724854,1608.241455,2,1,171.197444,208.055281,0.189835,0.085667,0.104168,1,1,1,1,1,1.0,0,1
0.013885,44,46,2750,26406,31,29,1548721.625,14883400.0,7,16,0.315209,0.294822,0.000792,0.000607,0.000185,14,2,2,1,0,0.0,0,0
0.004762,4,4,568,320,31,29,715665.6875,403191.9375,0,0,1.211333,1.091333,0.0,0.0,0.0,5,7,3,3,0,0.0,0,0
1.115877,14,18,1684,10168,31,29,11212.70508,68853.46094,3,5,85.788618,65.608647,0.000652,0.000526,0.000126,1,3,1,1,0,1.0,0,0
1.1e-05,2,0,116,0,62,0,42181816.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,3,2,2,2,2,0.0,0,1
1.3e-05,2,0,114,0,254,0,35076924.0,0.0,0,0,0.013,0.0,0.0,0.0,0.0,16,7,8,7,2,0.0,0,1
0.563073,10,8,938,354,254,252,12005.54883,4404.402344,2,1,62.563667,66.833859,0.116717,0.088191,0.028526,1,1,1,1,1,1.0,0,1
0.942647,10,6,1100,268,254,252,8401.873047,1901.029785,2,1,96.843889,168.758203,0.210566,0.098852,0.111714,1,2,3,1,1,0.0,0,1
4.472831,438,858,24640,1094788,31,29,43970.36328,1955831.625,38,390,10.234579,5.218614,0.000595,0.000472,0.000123,11,3,5,2,0,0.0,0,0
9.014818,42,42,2368,2768,31,29,2051.73291,2398.717285,9,11,219.865875,219.861922,0.000611,0.000475,0.000136,35,21,35,18,0,0.0,0,0
0.019724,40,42,2558,23320,31,29,1011965.125,9233421.0,7,14,0.497769,0.468927,0.000632,0.000497,0.000135,4,3,2,1,0,0.0,0,0
0.001337,2,2,146,178,31,29,436798.7813,532535.5,0,0,0.01,0.011,0.0,0.0,0.0,4,3,7,1,0,0.0,0,0
0.63467,10,8,648,354,62,252,7361.305664,3907.54248,2,1,65.374444,77.508859,0.175861,0.092103,0.083758,1,1,1,1,1,1.0,0,1
0.384948,226,438,13038,548216,31,29,269771.5,11367042.0,21,197,1.717116,0.879659,0.000667,0.000534,0.000133,16,6,15,6,0,0.0,0,0
0.000971,2,2,146,178,31,29,601441.8125,733264.6875,0,0,0.006,0.001,0.0,0.0,0.0,2,4,2,1,0,0.0,0,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,11,7,7,7,2,0.0,0,1
0.395398,12,26,1620,27492,62,252,30045.67578,534853.5,2,11,35.945272,15.18456,0.053314,0.014947,0.038367,1,1,4,1,1,1.0,0,1
0.001081,2,2,146,178,31,29,540240.5625,658649.4375,0,0,0.012,0.009,0.0,0.0,0.0,2,5,2,1,0,0.0,0,0
0.001799,4,4,520,304,31,29,1734296.875,1013896.625,0,0,0.453667,0.241333,0.0,0.0,0.0,9,7,6,3,0,0.0,0,0
0.946075,52,42,37142,3380,31,29,308034.7813,27904.76367,18,8,18.542843,23.062023,0.000658,0.000528,0.00013,1,2,1,1,0,0.0,0,0
0.001043,2,2,130,162,31,29,498561.8438,621284.75,0,0,0.01,0.003,0.0,0.0,0.0,1,5,6,1,0,0.0,0,0
0.030306,72,74,4222,62044,31,29,1099188.25,16156800.0,7,30,0.421732,0.407726,0.000648,0.000531,0.000117,4,6,2,2,0,0.0,0,0
0.713375,10,8,842,354,254,252,8500.438477,3476.432617,2,1,79.263889,84.468859,0.180919,0.121379,0.05954,1,1,1,1,1,1.0,0,1
0.225789,10,8,796,1302,62,252,25404.25,40391.69531,2,2,25.087667,30.287572,0.056187,0.007895,0.048292,2,1,2,1,1,1.0,0,1
0.004833,18,18,3936,2456,31,29,6154356.0,3840265.0,7,7,0.265176,0.256118,0.000607,0.000475,0.000132,17,5,9,5,0,0.0,0,0
0.00132,2,2,130,162,31,29,393939.375,490909.0625,0,0,0.01,0.008,0.0,0.0,0.0,3,5,3,2,0,0.0,0,0
8e-06,2,0,200,0,254,0,50000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0.0,10,6,10,6,2,0.0,0,1
0.005396,22,14,1470,1728,31,29,2081541.875,2379540.25,5,4,0.256952,0.352077,0.000847,0.00068,0.000167,4,3,1,1,0,0.0,0,0
15.087037,8,10,1052,824,31,29,488.366272,393.450348,2,2,2153.133786,1676.274875,0.00069,0.00055,0.00014,5,13,5,2,0,1.0,0,0
0.004873,18,18,3936,2456,31,29,6103837.5,3808742.0,7,7,0.268118,0.253471,0.000692,0.000559,0.000133,5,6,3,3,0,0.0,0,0
0.018826,16,18,1540,1644,31,29,613619.4375,659938.375,4,4,1.232867,1.147563,0.000581,0.000459,0.000122,6,8,5,3,0,0.0,0,0
0.70401,10,6,874,268,254,252,8943.054688,2545.418457,2,1,77.939556,115.029797,0.211517,0.128855,0.082662,1,19,1,1,1,1.0,0,1
0.536927,10,6,600,268,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,0.087011,0.030478,0.056533,14,5,6,5,1,0.0,0,1
5.423387,22,26,1920,4416,31,29,2703.845459,6264.719727,6,6,258.238095,216.914605,0.000642,0.00051,0.000132,6,4,4,1,0,0.0,0,0
0.031793,122,126,7814,15134,31,29,1950114.875,3777938.75,30,32,0.264269,0.2502,0.000665,0.000511,0.000154,8,4,5,1,0,0.0,0,0
1.029127,12,12,826,682,254,252,5892.373047,4866.260254,3,4,93.548457,89.718633,0.096686,0.042221,0.054465,3,1,2,1,1,0.0,0,1
0.571677,10,6,972,268,254,252,12244.67578,3134.636963,2,1,58.745111,106.583,0.095398,0.038752,0.056646,1,1,1,1,1,1.0,0,1
1.652567,360,746,19202,1087890,31,29,92699.41406,5259366.5,2,370,4.602301,2.217556,0.000603,0.000482,0.000121,3,3,1,2,0,1.0,0,0
0.008701,34,36,2230,14370,31,29,1990575.75,12845420.0,7,11,0.261187,0.234657,0.000617,0.000484,0.000133,10,1,4,1,0,0.0,0,0
0.036198,52,54,2934,3742,31,29,636057.1875,811757.5,11,15,0.703529,0.672453,0.00071,0.000554,0.000156,1,8,6,4,0,0.0,0,0
1.459545,22,83,1326,101899,62,252,6939.148926,551799.375,2,39,69.502146,17.150525,0.168016,0.052154,0.115862,1,1,2,1,1,0.0,0,1
0.180031,10,6,1364,268,254,252,54568.37891,9953.84082,2,1,18.463778,34.714801,0.05261,0.006449,0.046161,1,1,1,1,1,1.0,0,1
2.334772,10,8,2452,354,254,252,7562.194336,1062.202148,2,1,255.006778,318.473281,0.240061,0.105435,0.134626,2,1,2,1,1,1.0,0,1
0.011982,36,38,2334,16734,31,29,1515606.75,10878985.0,7,12,0.3425,0.306108,0.000785,0.000646,0.000139,5,1,3,1,0,0.0,0,0
0.011316,38,40,2438,20718,31,29,1678331.625,14281372.0,7,13,0.296216,0.277026,0.000609,0.000507,0.000102,6,3,3,2,0,0.0,0,0
0.042986,90,92,5174,91160,31,29,952310.0,16781276.0,7,39,0.479494,0.466495,0.000665,0.000531,0.000134,5,5,7,1,0,0.0,0,0
29.405241,454,858,25472,1094788,31,29,6914.685547,297501.5313,38,390,64.911528,34.311263,0.000644,0.000515,0.000129,16,20,14,12,0,0.0,0,0
0.891926,60,14,68197,612,254,252,601493.875,5103.5625,27,1,14.693678,65.342309,0.11253,0.042475,0.070055,4,1,1,1,1,1.0,0,1
0.967389,10,8,534,354,254,252,3977.717285,2563.601562,2,1,103.224222,125.563,0.216093,0.088437,0.127656,7,1,2,1,1,0.0,0,1
0.046998,56,58,3390,42080,31,29,566832.625,7039448.0,7,22,0.847818,0.814263,0.000717,0.000574,0.000143,6,1,3,1,0,0.0,0,0
1.150131,14,18,1684,10168,31,29,10878.76074,66802.82813,3,5,88.441615,67.626176,0.001427,0.000483,0.000944,2,5,4,2,0,1.0,0,0
0.483997,10,18,784,16746,62,252,11669.49414,261423.1094,2,7,53.777444,26.110588,0.100642,0.039244,0.061398,1,1,1,1,1,1.0,0,1
14.510819,334,746,17850,1087900,31,29,9811.712891,598969.375,2,370,43.575086,19.47684,0.000715,0.000569,0.000146,3,4,2,2,0,1.0,0,0
0.001061,2,2,146,178,31,29,550424.125,671065.0,0,0,0.012,0.008,0.0,0.0,0.0,4,2,5,2,0,0.0,0,0
5e-06,2,0,104,0,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,23,2,8,2,2,0.0,0,1
0.231984,10,6,880,268,254,252,27312.22852,7724.67041,2,1,24.175111,42.189199,0.038046,0.021034,0.017012,1,1,1,1,1,1.0,0,1
1.397952,10,10,792,1170,62,252,4080.254639,6025.958008,2,2,155.328,138.182219,0.234367,0.124082,0.110285,3,1,1,3,1,1.0,0,1
6e-06,2,0,1474,0,254,0,982666624.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,4,4,4,4,2,0.0,0,0
0.314314,12,10,1108,1114,62,252,25859.49023,25528.61133,3,3,28.574,33.589445,0.053014,0.007157,0.045857,1,1,1,1,1,1.0,0,1
0.41038,10,12,928,4422,62,252,16297.08984,79029.1875,2,3,45.597778,32.635638,0.090976,0.045881,0.045095,5,3,3,3,1,1.0,0,1
0.023747,12,14,1064,2364,31,29,328799.4063,739798.6875,4,4,2.120909,1.787,0.000635,0.000511,0.000124,5,1,1,1,0,0.0,0,0
0.043835,52,42,37302,3380,31,29,6676856.5,602258.5,18,8,0.852373,1.056927,0.000621,0.000497,0.000124,2,2,3,1,0,0.0,0,0
0.124324,4,4,568,320,31,29,27412.24609,15443.51856,0,0,36.327,23.992334,0.0,0.0,0.0,17,7,5,2,0,0.0,0,0
0.005115,18,18,3936,2456,31,29,5815053.5,3628543.5,7,7,0.282176,0.270353,0.000651,0.000516,0.000135,11,6,6,3,0,0.0,0,0
0.015876,48,50,2974,30516,31,29,1467876.0,15069790.0,7,18,0.330915,0.311571,0.000732,0.000598,0.000134,7,1,2,1,0,0.0,0,0
0.00479,4,4,568,312,31,29,711482.25,390814.1875,0,0,1.254,1.101667,0.0,0.0,0.0,8,3,8,3,0,0.0,0,0
1.572897,22,20,4172,1820,62,252,20258.16016,8793.964844,8,8,74.899855,79.851523,0.117769,0.054988,0.062781,1,1,4,1,1,0.0,0,1
0.510175,10,6,866,268,254,252,12231.09766,3512.520264,2,1,56.573667,86.377602,0.186702,0.078285,0.108417,1,1,3,1,1,1.0,0,1
1.807932,16,12,888,678,254,252,3685.979248,2752.315918,4,4,120.528797,155.814812,0.140048,0.071151,0.068897,5,2,2,1,1,0.0,0,1
1.082551,12,22,920,20134,62,252,6237.119629,142027.4844,2,8,98.406003,47.642621,0.150937,0.082047,0.06889,1,1,1,1,1,1.0,0,1
0.006682,24,20,2158,1918,31,29,2477102.5,2182580.0,6,5,0.290522,0.313632,0.000685,0.000548,0.000137,3,1,8,1,0,0.0,0,0
0.001042,2,2,146,178,31,29,560460.625,683301.3125,0,0,0.011,0.011,0.0,0.0,0.0,7,1,1,1,0,0.0,0,0
7.120915,612,668,47840,84314,31,29,53658.27344,94581.10156,141,195,11.654002,10.675022,0.000825,0.000665,0.00016,2,3,5,2,0,0.0,0,0
0.717343,10,6,850,268,254,252,8531.483398,2498.107666,2,1,75.381,125.763797,0.159657,0.088518,0.071139,1,1,1,1,1,1.0,0,1
3.70158,24,22,1236,1610,62,252,2561.068604,3321.824707,7,9,160.938255,172.476,0.174999,0.07894,0.096059,1,1,1,1,1,0.0,0,1
1.1e-05,2,0,124,0,254,0,45090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,4,1,2,0.0,0,1
0.003945,8,10,1038,820,31,29,1843346.0,1496578.0,2,2,0.509571,0.378778,0.000666,0.000529,0.000137,3,4,16,1,0,1.0,0,0
0.001192,2,2,146,178,31,29,489932.875,597315.4375,0,0,0.011,0.009,0.0,0.0,0.0,1,3,1,1,0,0.0,0,0
34.679878,42,0,18480,0,254,0,4161.490723,0.0,0,0,845.85075,0.0,0.0,0.0,0.0,2,2,2,2,2,0.0,0,1
0.02288,44,46,2766,27384,31,29,945454.5625,9366784.0,7,16,0.524442,0.497756,0.000598,0.000478,0.00012,7,1,1,1,0,0.0,0,0
0.005161,18,18,3760,2456,31,29,5505910.0,3596202.25,7,7,0.284353,0.270059,0.000723,0.000566,0.000157,3,4,3,3,0,0.0,0,0
31.079002,4,4,184,112,0,0,35.522377,21.622316,0,0,15514.548,15514.547,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0
0.613859,10,10,788,2932,62,252,9252.939453,34392.26172,2,2,68.206556,55.083109,0.11928,0.05929,0.05999,2,1,1,1,1,1.0,0,1
0.188693,10,6,932,268,254,252,35571.00781,9496.907227,2,1,20.965889,33.324801,0.044533,0.021288,0.023245,1,1,1,1,1,1.0,0,1
6e-06,2,0,168,0,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,8,1,1,1,2,0.0,0,1
0.001097,2,2,146,178,31,29,532361.0,649042.875,0,0,0.01,0.008,0.0,0.0,0.0,6,4,7,2,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
0.609741,10,6,566,268,254,252,6691.366211,2938.952881,2,1,65.692778,102.070797,0.170124,0.099383,0.070741,5,1,2,4,1,1.0,0,1
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,12,7,7,7,2,0.0,0,1
0.005664,18,18,3728,2456,31,29,4973164.0,3276836.25,7,7,0.316059,0.305176,0.000597,0.000473,0.000124,4,6,4,3,0,0.0,0,0
6e-06,2,0,200,0,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,10,3,4,3,2,0.0,0,1
3.5e-05,2,0,200,0,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,12,6,6,6,2,0.0,0,1
0.007927,34,36,2230,13968,31,29,2184937.75,13705059.0,7,11,0.230636,0.208571,0.000736,0.00061,0.000126,4,1,2,1,0,0.0,0,0
1.2e-05,2,0,168,0,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0.0,1,2,1,1,2,0.0,0,1
0.222378,14,6,8928,320,31,29,298266.9063,9605.266602,4,1,17.106,44.355602,0.000602,0.000467,0.000135,3,4,5,4,0,0.0,0,0
0.394196,12,30,878,33772,62,252,16337.05078,662553.625,2,13,35.836001,12.493448,0.093335,0.030965,0.06237,2,1,2,1,1,1.0,0,1
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,2,2,6,2,2,0.0,0,1
5.426221,174,192,13776,45624,31,29,20193.79688,66915.07813,39,59,31.363121,28.40645,0.000721,0.000578,0.000143,1,5,1,1,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,8,4,4,4,2,0.0,0,1
8e-06,2,0,168,0,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,9,4,4,4,2,0.0,0,1
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1
2.213754,10,10,1134,928,254,252,3689.6604,3021.112549,2,2,245.854222,226.611219,0.368218,0.174238,0.19398,5,3,3,6,1,1.0,0,1
3.604709,10,8,882,354,254,252,1762.139526,687.988953,2,1,396.658444,508.872437,0.139556,0.042593,0.096963,1,1,1,1,1,1.0,0,1
0.001024,2,2,132,164,31,29,515625.0,640625.0,0,0,0.011,0.008,0.0,0.0,0.0,2,11,9,7,0,0.0,0,0
6e-06,2,0,114,0,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
0.051003,62,60,3718,46828,31,29,573927.0,7222790.5,7,24,0.830902,0.855153,0.000685,0.000539,0.000146,11,2,1,1,0,0.0,0,0
0.02098,52,54,2934,3742,31,29,1097426.125,1400572.0,11,15,0.40549,0.385377,0.000728,0.000551,0.000177,1,9,6,4,0,0.0,0,0
0.004381,8,10,1052,824,31,29,1681807.75,1354941.75,2,2,0.574286,0.422222,0.000912,0.000578,0.000334,1,1,7,1,0,1.0,0,0
3.886624,448,858,25160,1094788,31,29,51672.60547,2250823.25,38,390,8.694107,4.534607,0.000597,0.000462,0.000135,6,5,5,2,0,0.0,0,0
0.882894,52,40,37396,3276,31,29,332334.3438,28950.24805,18,8,17.304177,22.623975,0.000712,0.000553,0.000159,1,2,3,1,0,0.0,0,0
0.004053,8,10,1042,824,31,29,1800148.125,1464594.125,2,2,0.530286,0.387111,0.00072,0.000564,0.000156,1,2,6,2,0,1.0,0,0
0.276191,4,4,568,312,31,29,12339.28711,6777.918457,0,0,87.020336,86.941664,0.0,0.0,0.0,4,5,4,3,0,0.0,0,0
1.1e-05,2,0,132,0,254,0,48000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,2,1,2,0.0,0,1
0.962375,58,24,54298,1850,62,252,443585.9375,14738.53809,26,8,16.883772,41.307,0.062884,0.011159,0.051725,1,2,4,1,1,0.0,0,1
2.009377,12,12,1594,682,254,252,5820.709473,2492.314697,3,4,182.670636,172.623188,0.161976,0.109306,0.05267,2,1,1,1,1,0.0,0,1
0.620413,10,10,812,2320,62,252,9425.979492,26924.0,2,2,68.934778,63.269668,0.11922,0.050306,0.068914,1,1,1,1,1,1.0,0,1
0.05293,56,58,3390,44426,31,29,503306.25,6599055.0,7,22,0.9566,0.917667,0.000774,0.000617,0.000157,8,2,4,2,0,0.0,0,0
0.006014,24,26,2048,2410,31,29,2611240.25,3083471.75,6,7,0.246522,0.21528,0.000773,0.00062,0.000153,4,2,1,1,0,0.0,0,0
0.172333,10,6,952,268,254,252,39783.44141,10398.47266,2,1,19.148111,29.1164,0.077299,0.026199,0.0511,1,1,1,1,1,1.0,0,1
0.85991,60,14,68185,612,254,252,623776.875,5293.577148,27,1,14.574746,62.386152,0.117811,0.048231,0.06958,3,1,1,3,1,1.0,0,0
0.001033,2,2,146,178,31,29,565343.6875,689254.625,0,0,0.004,0.009,0.0,0.0,0.0,2,5,1,1,0,0.0,0,0
1.330651,14,18,1684,10168,31,29,9402.916016,57740.15625,3,5,102.33169,78.245,0.000604,0.000481,0.000123,2,2,1,2,0,1.0,0,0
0.019904,16,18,1540,1644,31,29,580385.8125,624196.125,4,4,1.306067,1.142765,0.000603,0.000472,0.000131,15,6,16,6,0,0.0,0,0
2.394093,14,6,1502,268,254,252,4661.473145,748.508911,6,1,183.455005,476.748812,0.024781,0.010343,0.014438,1,1,1,1,1,1.0,0,1
0.068118,52,54,3182,35198,31,29,366540.4375,4057312.5,7,20,1.328588,1.275604,0.000652,0.000508,0.000144,6,5,2,2,0,0.0,0,0
3.437591,12,10,994,814,254,252,2122.416504,1705.845703,3,2,312.508267,366.905438,0.188775,0.097532,0.091243,2,2,2,1,1,0.0,0,1
0.032909,60,62,3614,50192,31,29,863958.25,12004741.0,7,24,0.551661,0.529115,0.000791,0.000628,0.000163,5,1,2,1,0,0.0,0,0
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,14,6,6,6,2,0.0,0,1
0.00496,4,4,568,312,31,29,687096.75,377419.3438,0,0,1.326,1.153667,0.0,0.0,0.0,12,4,6,4,0,0.0,0,0
0.044154,4,4,568,304,31,29,77184.39844,41309.96094,0,0,9.665,14.238333,0.0,0.0,0.0,15,4,3,3,0,0.0,0,0
0.584397,12,6,3654,268,254,252,45859.23438,3066.408447,3,1,49.164999,103.144602,0.126085,0.068666,0.057419,3,2,2,3,1,4.0,0,1
0.462239,10,10,830,4254,62,252,12928.37695,66268.75,2,3,51.359889,44.753333,0.136693,0.058889,0.077804,1,1,9,1,1,1.0,0,1
0.00182,4,4,544,304,31,29,1793406.625,1002197.813,0,0,0.455333,0.245667,0.0,0.0,0.0,12,5,7,3,0,0.0,0,0
1.367456,10,10,822,3020,62,252,4329.207031,15901.06055,2,2,151.939556,145.822781,0.128729,0.054673,0.074056,1,2,1,1,1,1.0,0,1
0.036324,40,42,2542,22128,31,29,545975.0625,4757625.5,7,14,0.921436,0.858098,0.001289,0.001135,0.000154,9,4,3,1,0,0.0,0,0
9.085547,152,166,134728,131338,254,252,117850.4688,114949.1563,71,77,60.169186,55.338827,0.153559,0.064516,0.089043,1,1,1,2,1,1.0,0,1
0.511007,10,8,916,354,254,252,12915.67383,4853.162598,2,1,54.317889,65.08457,0.127852,0.055406,0.072446,1,1,1,1,1,1.0,0,1
1.3e-05,2,0,1564,0,254,0,481230784.0,0.0,0,0,0.013,0.0,0.0,0.0,0.0,38,14,14,14,2,0.0,0,1
0.078972,96,98,5486,94690,31,29,549967.125,9494403.0,7,42,0.827989,0.809144,0.000918,0.000481,0.000437,4,2,2,1,0,0.0,0,0
0.459813,52,42,37382,3380,31,29,637894.125,57414.64453,18,8,9.009295,11.201683,0.000689,0.00054,0.000149,2,7,5,1,0,0.0,0,0
0.252112,10,8,846,1624,62,252,24179.73047,45091.07031,2,2,28.012444,27.307143,0.048354,0.032104,0.01625,2,1,1,1,1,1.0,0,1
1.59312,60,18,68197,784,254,252,336753.0313,3721.000244,27,1,26.98539,88.555883,0.143111,0.087662,0.055449,3,2,2,4,1,1.0,0,1
0.001094,2,2,130,162,31,29,475319.9375,592321.8125,0,0,0.012,0.008,0.0,0.0,0.0,4,1,5,1,0,0.0,0,0
0.165417,12,6,3818,268,254,252,169269.1719,10833.22754,3,1,15.037909,27.159199,0.06114,0.012885,0.048255,1,1,1,1,1,1.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,18,4,4,4,2,0.0,0,1
